@relation KDDTrain20DOS-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute duration numeric
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute land {0,1}
@attribute wrong_fragment numeric
@attribute urgent numeric
@attribute hot numeric
@attribute num_failed_logins numeric
@attribute logged_in {0,1}
@attribute num_compromised numeric
@attribute root_shell numeric
@attribute su_attempted numeric
@attribute num_root numeric
@attribute num_file_creations numeric
@attribute num_shells numeric
@attribute num_access_files numeric
@attribute num_outbound_cmds numeric
@attribute is_host_login {0,1}
@attribute is_guest_login {0,1}
@attribute count numeric
@attribute srv_count numeric
@attribute serror_rate numeric
@attribute srv_serror_rate numeric
@attribute rerror_rate numeric
@attribute srv_rerror_rate numeric
@attribute same_srv_rate numeric
@attribute diff_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_diff_srv_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute dst_host_serror_rate numeric
@attribute dst_host_srv_serror_rate numeric
@attribute dst_host_rerror_rate numeric
@attribute dst_host_srv_rerror_rate numeric
@attribute protocol_type {1,2,3}
@attribute service {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70}
@attribute flag {1,2,3,4,5,6,7,8,9,10,11}
@attribute xAttack {0,1}

@data
0,0.000043,0.000106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.013699,0.019569,0,0,0,0,1,0,0.4,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0.000037,0.000781,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,0.031373,1,1,0,0.12,0.05,0,0.01,0,0,1,25,2,0
0,0.000043,0.000624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0.000045,0.000266,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.013699,0.013699,0,0,0,0,1,0,0,0.247059,1,1,0,0.02,0.03,0,0,0,0,1,25,2,0
0,0.000032,0.000091,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.029354,0.029354,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0.000029,0.001645,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.031311,0.041096,0,0,0,0,1,0,0.19,0.062745,1,1,0,0.06,0.06,0,0,0,0,1,25,2,0
0,0.000046,0.00006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.013699,0.013699,0,0,0,0,1,0,0,0.729412,1,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542074,0.027397,1,1,0,0,0.05,0.04,0,1,0.054902,0.05,0.05,0,0,1,1,0,0,1,50,4,1
0,0.000032,0.000408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.035225,0,0,0,0,1,0,0.11,0.054902,1,1,0,0.07,0.04,0,0,0,0,1,25,2,0
0,0.000027,0.000158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.043053,0.086106,0,0,0,0,1,0,0.05,0.086275,1,1,0,0.05,0.05,0,0,0,0,1,25,2,0
0,0.000006,0.000022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152642,0.305284,0,0,0,0,1,0,0.01,1,0.929412,0.93,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32681,0.001957,1,1,0,0,0.01,0.08,0,1,0.062745,0.06,0.07,0,0,1,1,0,0,1,50,4,1
0,0.000031,0.000532,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,0,0,1,0,0,0.023529,1,1,0,0.17,0.05,0,0,0,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240705,0.003914,1,1,0,0,0.02,0.07,0,1,0.027451,0.03,0.06,0,0,1,1,0,0,1,50,4,1
0.010707,0.000111,0.004935,0,0,0,0.009901,0,1,0.121041,1,0.5,0.102564,0.01,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.003922,0.003922,1,0,1,0,0,0,0,0,1,61,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502935,0.011742,1,1,0,0,0.02,0.06,0,1,0.023529,0.02,0.07,0,0,1,1,0,0,1,20,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,1,1,1,0,1,0.176471,0.984314,1,0,0.02,0.08,0,0,0.98,0.74,1,25,1,0
0,0.000006,0.000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103718,0.103718,0,0,0,0,1,0,0,1,1,1,0,0.01,0,0,0,0,0,3,12,2,0
0,0.000038,0.000962,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.035225,0.035225,0,0,0,0,1,0,0,0.270588,1,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0.00011,0.000184,0.000072,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,0.078431,0.619608,0.95,0.1,0.05,0.01,0,0,0,0,1,55,2,0
0,0.000034,0.001859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,0.309804,1,1,0,0.01,0.01,0.03,0.01,0.04,0.01,1,25,2,0
0.371931,0.000689,0.002903,0,0,0,0,0,1,0,0,0,0,0.15,0,0.125,0,0,0,0.001957,0.001957,0,0,1,1,1,0,0,0.290196,0.078431,0.27,0.08,0.01,0,0.01,0.05,0.09,0.35,1,61,3,0
0,0.000028,0.000638,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.027397,0.027397,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446184,0.027397,1,1,0,0,0.06,0.05,0,0.34902,0.054902,0.16,0.11,0.01,0,0.84,1,0.01,0,1,50,4,1
0,0.001539,0.000306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.027451,0.03,0.07,0,0,0.96,0,0,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375734,0.003914,1,1,0,0,0.01,0.07,0,1,0.007843,0.01,0.08,0,0,1,1,0,0,1,25,4,1
0,0.007115,0.00162,0,0,0,0.019802,0,1,0.001131,0,0,0,0,0,0,0,0,0,0.009785,0.009785,0,0,0.2,0.2,1,0,0,0.835294,0.835294,1,0,0,0,0,0,0.06,0.06,1,25,5,1
0,0.000135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.792157,0.79,0.02,0.79,0,0,0,0.02,0,2,16,2,1
0,0.00003,0.000526,0,0,0,0,0,1,0,0,0,0,0,0,0.125,0,0,0,0.003914,0.005871,0,0,0,0.33,1,0,0.67,0.215686,0.215686,1,0,0.02,0,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258317,0.039139,0,0,1,1,0.15,0.07,0,1,0.078431,0.08,0.07,0,0,0,0,1,1,1,25,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093933,0.013699,1,1,0,0,0.15,0.12,0,1,0.027451,0.03,0.09,0,0,1,1,0,0,1,42,4,1
0,0.000022,0.002276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007828,0.007828,0.25,0.25,0,0,1,0,0,0.168627,1,1,0,0.02,0.02,0.07,0.01,0,0,1,25,9,0
0,0.000026,0.000391,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.058708,0.062622,0,0,0,0,1,0,0.09,0.262745,1,1,0,0.01,0.04,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35225,0.005871,1,1,0,0,0.02,0.06,0,1,0.066667,0.07,0.06,0,0,1,1,0,0,1,50,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25636,0.007828,0,0,1,1,0.03,0.07,0,1,0.015686,0.02,0.06,0,0,0,0,1,1,1,17,1,1
0.210409,0.000016,0.000612,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.113725,0.054902,0.1,0.1,0.03,0.14,0,0,0,0,1,61,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,1,1,1,0,1,0.235294,1,1,0,0.02,0.16,0,0.01,1,0.99,1,25,1,0
0,0.00004,0.000061,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.027397,0.041096,0,0,0,0,1,0,0.1,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0.000039,0.000476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009785,0.009785,0.2,0.2,0,0,1,0,0,0.968627,1,1,0,0,0.01,0,0,0,0,1,25,2,0
0,0.000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,0.07451,0.007843,0.11,0.26,0.11,0,0,0,0,0,3,12,2,0
0,0.000004,0.00002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011742,0.011742,0,0,0,0,1,0,0,0.623529,0.588235,0.94,0.02,0.01,0,0,0,0,0,3,12,2,0
0,0.000025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,0.996078,0.341176,0.34,0.02,0.34,0.02,0,0,0.03,0,1,20,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545988,0.02544,1,1,0,0,0.05,0.06,0,1,0.031373,0.03,0.09,0,0,1,1,0,0,1,50,4,1
0.000257,0.000014,0.000029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,0.184314,0.184314,1,0,0.04,0,0,0,0,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23092,0.001957,1,1,0,0,0.01,0.07,0,1,0.003922,0,0.07,0,0,1,1,0,0,1,25,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475538,0.027397,0,0,1,1,0.06,0.07,0,1,0.054902,0.05,0.07,0,0,0,0,1,1,1,8,1,1
0,0.000026,0.000191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017613,0.017613,0,0,0,0,1,0,0,0.035294,1,1,0,0.11,0.01,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497065,0.003914,1,1,0,0,0.01,0.06,0,1,0.066667,0.07,0.05,0,0,1,1,0,0,1,50,4,1
0,0.000021,0.003896,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.003922,1,1,0,1,0.04,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250489,0.027397,1,1,0,0,0.11,0.05,0,1,0.054902,0.05,0.07,0,0,1,1,0,0,1,50,4,1
0,0.000135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.192157,0.19,0.17,0.19,0,0,0,0,0,2,16,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234834,0.023483,1,1,0,0,0.1,0.06,0,1,0.062745,0.06,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448141,0.029354,1,1,0,0,0.07,0.07,0,1,0.113725,0.11,0.07,0,0,1,1,0,0,1,50,4,1
0,0.000098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.482353,0.090196,0.19,0.02,0.19,0,0,0,0,0,1,20,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530333,0.035225,0,0,1,1,0.07,0.06,0,1,0.070588,0.07,0.07,0,0,0,0,1,1,1,59,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491194,0.039139,1,1,0,0,0.08,0.05,0,1,0.078431,0.08,0.05,0,0,1,1,0,0,1,60,4,1
0,0.000028,0.000051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.066536,0.066536,0,0,0,0,1,0,0,0.133333,1,1,0,0.03,0.03,0,0,0,0,1,25,2,0
0,0.000023,0.000095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02544,0.02544,0,0,0,0,1,0,0,0.086275,1,1,0,0.05,0.04,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571,0.001957,1,1,0,0,0,0.07,0,1,0.003922,0,0.08,0,0,1,1,0,0,1,20,4,1
0,0.000175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,0.270588,0.133333,0.17,0.06,0.17,0.06,0,0,0.03,0,1,20,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129159,0.009785,1,1,0,0,0.08,0.09,0,1,0.094118,0.09,0.05,0,0,1,1,0,0,1,50,4,1
0,0.00003,0.001858,0,0,0,0.019802,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.662745,1,1,0,0.01,0.01,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567515,0.088063,1,0.36,0,0,0.06,0.06,0.07,1,0.062745,0.06,0.08,0,0,1,1,0,0,1,25,4,1
0,0.000028,0.000082,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.039139,0.039139,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254403,0.035225,1,1,0,0,0.14,0.05,0,1,0.047059,0.05,0.06,0,0,1,1,0,0,1,22,4,1
0,0.000006,0.000022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389432,0.393346,0,0,0,0,0.99,0.01,0.01,1,1,1,0,0,0,0,0,0,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452055,0.027397,1,1,0,0,0.06,0.05,0,1,0.054902,0.05,0.05,0,0,1,1,0,0,1,29,4,1
0,0.000027,0.00006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021526,0.027397,0.09,0.07,0,0,1,0,0.14,0.043137,1,1,0,0.09,0.05,0.09,0.02,0,0,1,25,2,0
0,0.000028,0.004789,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.013699,0,0,0,0.14,1,0,0.57,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565558,0.031311,1,1,0,0,0.06,0.06,0,1,0.019608,0.02,0.07,0,0,1,1,0,0,1,50,4,1
0,0.000014,0.000028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009785,0.001957,0,0,0,0,0.2,0.4,0,0.52549,0.494118,0.94,0.02,0.01,0,0,0,0,0,3,50,2,0
0,0.001355,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,0.631373,0.211765,0.34,0.04,0.34,0,0,0,0,0,1,20,2,0
0,0.00045,0.000064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.584314,0.58,0.03,0,0,0,0.01,0,0,1,55,2,0
0,0.000044,0.000133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.031311,0.033268,0,0,0,0,1,0,0.12,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0.000005,0.000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019569,0.033268,0,0,0,0,1,0,0.24,1,1,1,0,0,0,0,0,0,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183953,0.001957,1,1,0,0,0.01,0.06,0,1,0.070588,0.07,0.07,0,0,1,1,0,0,1,50,4,1
0,0.000041,0.000128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.046967,0,0,0,0,1,0,0.21,0.098039,1,1,0,0.04,0.01,0,0,0,0,1,25,2,0
0,0.000097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,0.247059,0.243137,0.1,0.05,0.1,0.03,0,0,0,0,1,20,2,0
0.000404,0.000044,0.000209,0,0,0,0.059406,0,1,0,0,0,0,0,0,0,0,0,1,0.001957,0.001957,0,0,0,0,1,0,0,0.003922,0.003922,1,0,1,0,0,0,0,0,1,20,2,0
0,0.000031,0.002209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.015656,0.017613,0,0,0,0,1,0,0.22,0.094118,1,1,0,0.04,0.05,0,0,0,0,1,25,2,0
0.000753,0.000014,0.001798,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,1,1,1,0,0,0.470588,0.003922,0.01,0.08,0.01,0,0.01,0,0.01,1,1,61,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48728,0.013699,1,1,0,0,0.03,0.05,0,1,0.027451,0.03,0.05,0,0,1,1,0,0,1,12,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450098,0.001957,1,1,0,0,0,0.07,0,1,0.003922,0,0.08,0,0,1,1,0,0,1,5,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499022,0.031311,1,1,0,0,0.06,0.07,0,1,0.058824,0.06,0.08,0,0,1,1,0,0,1,50,4,1
0,0.000034,0.000311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.005871,0,0,0,0,1,0,0.67,0.168627,0.941176,1,0,0.02,0.03,0,0.01,0,0,1,25,2,0
0,0.000042,0.001206,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017613,0.019569,0,0,0,0,1,0,0.2,0.815686,1,1,0,0,0.03,0,0,0,0,1,25,2,0
0,0.000028,0.000367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.027397,0,0,0,0,1,0,0.21,0.003922,1,1,0,1,0.07,0,0.01,0,0.01,1,25,2,0
0,0.000032,0.000278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021526,0.021526,0,0,0,0,1,0,0,0.356863,1,1,0,0.01,0.02,0,0.01,0,0,1,25,2,0
0.00022,0.000082,0.000064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.243137,0.407843,0.94,0.03,0.02,0.02,0,0,0,0,1,55,2,0
0,0.000039,0.00243,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.035225,0.035225,0,0,0,0,1,0,0,0.345098,1,1,0,0.01,0.01,0,0,0,0,1,25,2,0
0,0.000006,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246575,0.403131,0,0,0,0,1,0,0.01,1,1,1,0,0.01,0,0,0,0,0,3,12,2,0
0,0.000043,0.000638,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007828,0.074364,0,0,0,0,1,0,0.13,0.607843,1,1,0,0.01,0.04,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520548,0.031311,1,1,0,0,0.06,0.06,0,1,0.019608,0.02,0.08,0,0,1,1,0,0,1,3,4,1
0,0.000028,0.001166,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02544,0.027397,0,0,0,0,1,0,0.14,0.458824,1,1,0,0.01,0.01,0,0,0,0,1,25,2,0
0,0.000039,0.000025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.007828,0,0,0,0,1,0,0.75,0.047059,1,1,0,0.08,0.04,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183953,0.033268,1,1,0,0,0.18,0.06,0,1,0.047059,0.05,0.07,0,0,1,1,0,0,1,38,4,1
0,0.00004,0.000532,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009785,0.009785,0,0,0,0,1,0,0,0.12549,0.901961,1,0,0.03,0.03,0,0,0,0,1,25,2,0
0,0.000042,0.00024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.043053,0.050881,0,0,0,0,1,0,0.08,0.25098,1,1,0,0.02,0.06,0,0.01,0,0,1,25,2,0
0,0.000041,0.00007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.035225,0.039139,0,0,0,0,1,0,0.15,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0.000041,0.000082,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009785,0.011742,0,0,0,0,1,0,0.33,0.019608,1,1,0,0.2,0.05,0,0,0,0,1,25,2,0
0,0.000067,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385519,0.385519,0,0,0,0,1,0,0,0.772549,0.772549,1,0,1,0,0,0,0,0,3,45,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455969,0.019569,1,1,0,0,0.04,0.05,0,1,0.039216,0.04,0.06,0,0,1,1,0,0,1,64,4,1
0,0.000143,0.000064,0,0,0,0,0,1,0,0,0,0,0.01,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,0.541176,0.572549,0.49,0.04,0.01,0.01,0,0,0,0,1,55,2,0
0.063305,0.000019,0.00002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,0.007843,0.01,0.59,0.95,0,0,0,0,0,3,45,2,0
0,0.000133,0.000065,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,0.360784,0.592157,0.53,0.07,0.01,0.02,0,0,0,0,1,55,2,0
0.000018,0.00011,0.000065,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.47451,0.25098,0.53,0.04,0.01,0,0.01,0.02,0.01,0,1,55,2,0
0,0.000025,0.000552,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017613,0.017613,0,0,0,0,1,0,0,0.05098,1,1,0,0.08,0.02,0,0,0,0,1,25,2,0
0,0.000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.021526,0,0,0,0,1,0,0.36,1,0.145098,0.15,0.08,0.15,0,0.01,0,0,0,3,12,2,0
0,0.000033,0.000335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.013699,0.013699,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0.000067,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972603,0.972603,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,3,45,2,0
0,0.000028,0.000164,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.023483,0,0,0,0,1,0,0.25,0.207843,1,1,0,0.02,0.06,0,0,0,0,1,25,2,0
0,0.000045,0.00036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017613,0.017613,0,0,0,0,1,0,0,1,1,1,0,0,0,0.01,0.01,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148728,0.031311,1,1,0,0,0.21,0.05,0,1,0.141176,0.14,0.06,0.01,0,1,1,0,0,1,20,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369863,0.035225,1,1,0,0,0.1,0.06,0,1,0.070588,0.07,0.08,0,0,1,1,0,0,1,50,4,1
0,0.000043,0.000062,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.007828,0,0,0,0,1,0,0.75,0.364706,1,1,0,0.01,0.03,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277886,0.003914,1,1,0,0,0.01,0.05,0,1,0.007843,0.01,0.05,0,0,1,1,0,0,1,7,4,1
0,0.000026,0.000444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.027397,0.037182,0,0,0,0,1,0,0.21,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0.000404,0.000043,0.000205,0,0,0,0.059406,0,1,0,0,0,0,0,0,0,0,0,1,0.001957,0.001957,0,0,0,0,1,0,0,0.984314,0.176471,0.18,0.03,0,0,0,0,0.01,0.04,1,20,2,0
0,0.000006,0.000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534247,0.536204,0,0,0,0,1,0.01,0.01,1,0.964706,0.96,0.01,0,0,0,0,0,0,3,12,2,0
0.222145,0.000013,0.00055,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.011765,0.007843,0.33,0.67,0.33,1,0,0,0,0,1,61,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217221,0.015656,1,1,0,0,0.07,0.06,0,1,0.054902,0.05,0.05,0,0,1,1,0,0,1,50,4,1
0,0.000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,0,0,1,0,0,1,0.498039,0.5,0.01,0.65,0,0,0,0,0,2,66,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365949,0.035225,1,1,0,0,0.1,0.06,0,1,0.011765,0.01,0.08,0,0,1,1,0,0,1,50,4,1
0.00079,0.000016,0.002001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.533333,0.007843,0.01,0.04,0.01,1,0.01,0,0,0,1,61,2,0
0,0.000006,0.000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217221,0.336595,0,0,0,0,1,0,0.02,1,1,1,0,0,0,0,0,0,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244618,0.019569,1,1,0,0,0.08,0.07,0,1,0.039216,0.04,0.08,0,0,1,1,0,0,1,50,4,1
