@relation KDDTrain20DOS-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute duration numeric
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute land {0,1}
@attribute wrong_fragment numeric
@attribute urgent numeric
@attribute hot numeric
@attribute num_failed_logins numeric
@attribute logged_in {0,1}
@attribute num_compromised numeric
@attribute root_shell numeric
@attribute su_attempted numeric
@attribute num_root numeric
@attribute num_file_creations numeric
@attribute num_shells numeric
@attribute num_access_files numeric
@attribute num_outbound_cmds numeric
@attribute is_host_login {0,1}
@attribute is_guest_login {0,1}
@attribute count numeric
@attribute srv_count numeric
@attribute serror_rate numeric
@attribute srv_serror_rate numeric
@attribute rerror_rate numeric
@attribute srv_rerror_rate numeric
@attribute same_srv_rate numeric
@attribute diff_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_diff_srv_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute dst_host_serror_rate numeric
@attribute dst_host_srv_serror_rate numeric
@attribute dst_host_rerror_rate numeric
@attribute dst_host_srv_rerror_rate numeric
@attribute protocol_type {1,2,3}
@attribute service {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70}
@attribute flag {1,2,3,4,5,6,7,8,9,10,11}
@attribute xAttack {0,1}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189824,0.189824,1,1,0,0,1,0,0,1,1,1,0,0,0,0.6,0.6,0.37,0.37,1,25,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260274,0.005871,1,1,0,0,0.02,0.09,0,1,0.011765,0.01,0.09,0,0,1,1,0,0,1,20,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407045,0.033268,0,0,1,1,0.08,0.07,0,1,0.066667,0.07,0.07,0,0,0,0,1,1,1,22,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409002,0.021526,0,0,1,1,0.05,0.06,0,1,0.043137,0.04,0.05,0,0,0,0,1,1,1,60,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238748,0.238748,1,1,0,0,1,0,0,0.764706,0.513725,0.67,0.09,0.01,0,0.63,0.93,0.03,0,1,61,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489237,0.02544,0,0,1,1,0.05,0.06,0,1,0.05098,0.05,0.07,0,0,0,0,1,1,1,3,1,1
0,0.000286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023483,0.023483,0,0,0,0,1,0,0,0.090196,0.070588,0.78,0.13,0.78,0,0,0,0,0,1,20,2,0
0.136894,0,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.788235,0.79,0.02,0,0,0.32,0.34,0.01,0.01,1,61,2,1
0.000055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240705,0.003914,0,0,1,1,0.02,0.54,0,0.509804,0.007843,0.02,0.52,0.95,0,0,0,0.95,1,1,52,5,0
0.000165,0.00438,0.001423,0,0,0,0.009901,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,0.33,0.33,1,0,0,1,0.996078,1,0.01,0,0,0,0,0.07,0.07,1,25,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197652,0.011742,0,0,1,1,0.06,0.06,0,1,0.023529,0.02,0.06,0,0,0,0,1,1,1,25,1,1
0,0.000007,0.00001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,3,50,2,0
0.148684,0,0.000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.258824,0.26,0.03,0,0,0,0.02,0.11,0.2,1,61,2,1
0,0.000006,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238748,0.391389,0,0,0,0,1,0,0.01,1,0.858824,0.86,0.01,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34638,0.035225,1,1,0,0,0.1,0.08,0,1,0.070588,0.07,0.09,0,0,1,1,0,0,1,19,4,1
0,0.001118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.537255,0.070588,0.13,0.03,0.13,0,0,0,0,0,1,20,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493151,0.037182,0.01,0,0.99,1,0.08,0.07,0,1,0.07451,0.07,0.08,0,0,0.02,0,0.98,1,1,5,1,1
0,0.000006,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315068,0.315068,0,0,0,0,1,0,0,1,1,1,0,0.62,0,0,0,0,0,3,50,2,0
0,0.000007,0.00001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354207,0.354207,0,0,0,0,1,0,0,1,0.996078,1,0.01,0.71,0,0,0,0,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293542,0.021526,1,1,0,0,0.07,0.05,0,1,0.043137,0.04,0.06,0,0,1,1,0,0,1,58,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293542,0.001957,1,1,0,0,0.01,0.06,0,1,0.003922,0,0.06,0,0,1,1,0,0,1,9,4,1
0,0.000014,0.00002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007828,0.005871,0,0,0,0,0.75,0.5,0,1,0.996078,1,0.01,0,0,0,0,0,0,3,50,2,0
0,0.000007,0.00001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463796,0.463796,0,0,0,0,1,0,0,1,1,1,0,0.92,0,0,0,0,0,3,50,2,0
0,0.000006,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0.87,0,0,0,0,0,3,50,2,0
0.149878,0,0.000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.082353,0.08,0.81,0,0,0,0,0.79,0,1,61,2,1
0,0.000066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90411,0.90411,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2,16,2,1
0.146462,0,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.419608,0.42,0.02,0,0,0.56,0.36,0.01,0.01,1,61,2,1
0.000643,0.000019,0.000098,0,0,0,0.019802,0,1,0,0,0,0,0,0,0,0,0,1,0.001957,0.001957,0,0,0,0,1,0,0,0.376471,0.105882,0.28,0.05,0.01,0,0,0,0,0,1,20,2,0
0,0.000014,0.000028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.001957,0,0,0,0,0.5,1,0,1,0.992157,0.99,0.01,0,0,0,0,0,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542074,0.009785,0,0,1,1,0.02,0.06,0,1,0.019608,0.02,0.06,0,0,0,0,1,1,1,60,1,1
0,0.010088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.078431,0.145098,0.2,0.1,0.2,0.05,0,0,0,0,1,20,2,0
0,0.000135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996086,0.998043,0,0,0,0,1,0,0,1,0.513725,0.51,0.02,0.52,0,0,0,0,0,2,16,2,1
0.037722,0.009466,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02544,0.02544,0,0,1,1,1,0,0,1,0.956863,0.96,0.01,0,0,0.02,0.02,0.44,0.46,1,25,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,1,1,1,0,0,1,0.003922,0,0.64,0.62,0,0,0,0.62,1,1,45,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138943,0.007828,0,0,0,0,0.06,0.8,0,1,0.035294,0.04,0.7,1,0,0,0,0,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418787,0.021526,0,0,1,1,0.05,0.07,0,1,0.043137,0.04,0.08,0,0,0,0,1,1,1,70,1,1
0,0.000026,0.001167,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009785,0.009785,0.2,0.2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029354,0.029354,0.27,0.27,0.73,0.73,1,0,0,1,0.956863,0.96,0.01,0,0,0.04,0.04,0.56,0.58,1,25,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1409,0.009785,0,0,0,0,0.07,0.88,0,1,0.019608,0.02,0.7,0.99,0,0,0,0.01,0,3,50,2,0
0,0,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,1,1,0,0,1,0,0,1,0.529412,0.53,0.43,0,0,0.42,0.79,0.42,0.01,1,61,7,1
0,0.001355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009785,0.009785,0,0,0,0,1,0,0,1,0.043137,0.04,0.02,0.04,0,0,0,0.02,0,1,20,2,0
0,0.000014,0.000028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,0,0,1,0,0,1,0.988235,0.99,0.01,0,0,0,0,0,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219178,0.023483,0,0,1,1,0.11,0.05,0,1,0.047059,0.05,0.05,0,0,0,0,1,1,1,25,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060665,0.001957,1,1,0,0,0.03,0.19,0,1,0.003922,0,0.17,0,0,1,1,0,0,1,42,4,1
0.239977,0.000013,0.000485,0,0,0,0,0,1,0.004525,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.164706,0.070588,0.43,0.05,0.02,0,0.02,0.06,0,0,1,61,2,0
0,0.000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,0.035294,0.14902,0.33,0.22,0.33,0.08,0,0,0.11,0,1,20,2,0
0.000018,0.000339,0.000057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,0.384314,0.38,0.14,0,0,0,0,0.6,0,1,55,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405088,0.005871,0,0,1,1,0.01,0.07,0,1,0.011765,0.01,0.08,0,0,0,0,1,1,1,64,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51272,0.021526,0,0,1,1,0.04,0.06,0,1,0.043137,0.04,0.06,0,0,0,0,1,1,1,67,1,1
0.000018,0.000339,0.000057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,0.866667,0.87,0.13,0,0,0,0,0.12,0,1,55,2,1
0.014619,0.007942,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.131115,0.131115,0.03,0.03,0.97,0.97,1,0,0,1,0.992157,0.99,0.01,0,0,0.01,0.01,0.33,0.33,1,25,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547945,0.003914,0,0,1,1,0.01,0.06,0,1,0.007843,0.01,0.06,0,0,0,0,1,1,1,70,1,1
0,0,0.000016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.419608,0.74902,0.76,0.04,0.01,0.01,0,0,0.01,0.02,1,55,2,0
0,0.000131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418787,0.418787,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2,16,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234834,0.234834,1,1,0,0,1,0,0,1,1,1,0,0,0,0.69,0.69,0.28,0.28,1,25,4,1
0.038144,0.009656,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.015656,0.015656,0,0,1,1,1,0,0,1,0.909804,0.91,0.02,0,0,0,0,0.1,0.11,1,25,5,1
0.000533,0.000005,0.000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.011742,0,0,0,0,1,0,0.33,1,0.886275,0.89,0.01,0.02,0,0,0,0.04,0,3,12,2,0
0.00022,0.000015,0.250433,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.917647,0.066667,0.07,0.02,0,0,0,0,0,0,1,61,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547945,0.019569,1,1,0,0,0.04,0.06,0,1,0.039216,0.04,0.06,0,0,1,1,0,0,1,30,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307241,0.031311,1,1,0,0,0.1,0.08,0,1,0.062745,0.06,0.09,0,0,1,1,0,0,1,10,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037182,0.037182,1,1,0,0,1,0,0,0.121569,0.07451,0.61,0.06,0.03,0,0.61,1,0,0,1,61,4,1
0.000735,0.000016,0.002036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.596078,0.011765,0.02,0.03,0.01,0,0,0,0,0,1,61,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48728,0.001957,1,1,0,0,0,0.07,0,1,0.003922,0,0.08,0,0,1,1,0,0,1,59,4,1
0,0.000007,0.00001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481409,0.481409,0,0,0,0,1,0,0,1,1,1,0,0.96,0,0,0,0,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450098,0.015656,0,0,1,1,0.03,0.07,0,1,0.031373,0.03,0.07,0,0,0,0,1,1,1,30,1,1
0,0.000131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2,16,2,1
0,0.000006,0.000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187867,0.32681,0,0,0,0,0.99,0.02,0.01,1,0.996078,1,0.01,0,0,0,0,0,0,3,12,2,0
0,0.000006,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279843,0.279843,0,0,0,0,1,0,0,1,0.941176,0.94,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575342,0.011742,0,0,1,1,0.02,0.06,0,1,0.023529,0.02,0.07,0,0,0,0,1,1,1,57,1,1
0,0,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,1,1,0,0,1,0,0,1,0.380392,0.38,0.55,0,0,0.28,0.74,0.53,0,1,61,7,1
0,0.000014,0.000028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,0.996078,1,0.01,0.02,0,0,0,0,0,3,50,2,0
0.150374,0,0.000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.270588,0.27,0.02,0,0,0.74,0.71,0.01,0.03,1,61,2,1
0,0.000007,0.000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0.95,0,0,0,0,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481409,0.02544,0,0,1,1,0.05,0.07,0,1,0.05098,0.05,0.07,0,0,0,0,1,1,1,20,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401174,0.003914,0,0,1,1,0.01,0.08,0,1,0.007843,0.01,0.07,0,0,0,0,1,1,1,55,3,1
0.13682,0,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.764706,0.76,0.22,0,0,0.5,0.65,0.22,0.01,1,61,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293542,0.007828,0,0,1,1,0.03,0.06,0,1,0.015686,0.02,0.06,0,0,0,0,1,1,1,6,1,1
0,0.000006,0.000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11546,0.11546,0,0,0,0,1,0,0,1,1,1,0,0.42,0,0,0,0,0,3,50,2,0
0.014655,0.009656,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.058708,0.058708,0,0,1,1,1,0,0,1,0.992157,0.99,0.01,0,0,0,0,0.13,0.13,1,25,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375734,0.001957,0,0,1,1,0.01,0.07,0,0.305882,0.003922,0.01,0.12,0.01,0,0,0,1,1,1,50,1,1
0.000496,0.000047,0.00023,0,0,0,0.069307,0,1,0,0,0,0,0,0,0,0,0,1,0.001957,0.001957,0,0,0,0,1,0,0,0.333333,0.156863,0.46,0.07,0.01,0.05,0,0,0.01,0.03,1,20,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39726,0.019569,0,0,1,1,0.05,0.06,0,1,0.039216,0.04,0.06,0,0,0,0,1,1,1,14,3,1
0.016584,0.01137,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.019569,0.019569,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0.04,0.04,1,25,5,1
0.13447,0,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.886275,0.89,0.12,0,0,0.5,0.56,0.12,0.01,1,61,2,1
0,0.000135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.792564,0.792564,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2,16,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385519,0.017613,0,0,1,1,0.05,0.07,0,1,0.035294,0.04,0.07,0,0,0,0,1,1,1,36,1,1
0,0.000006,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393346,0.393346,0,0,0,0,1,0,0,1,0.996078,1,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191781,0.191781,1,1,0,0,1,0,0,1,1,1,0,0,0,0.78,0.78,0.19,0.19,1,25,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471624,0.015656,0,0,1,1,0.03,0.07,0,1,0.031373,0.03,0.06,0,0,0,0,1,1,1,12,1,1
0.000018,0.000339,0.000057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,0,0,1,0,0,1,0.32549,0.33,0.14,0,0,0,0,0.66,0,1,55,2,1
0,0.000006,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350294,0.350294,0,0,0,0,1,0,0,1,0.996078,1,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465753,0.003914,0,0,1,1,0.01,0.08,0,1,0.007843,0.01,0.07,0,0,0,0,1,1,1,37,1,1
0,0.000007,0.000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990215,0.990215,0,0,0,0,1,0,0,1,0.996078,1,0.01,0.76,0,0,0,0,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469667,0.011742,1,1,0,0,0.03,0.07,0,1,0.023529,0.02,0.08,0,0,1,1,0,0,1,38,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506849,0.015656,0,0,1,1,0.03,0.07,0,1,0.031373,0.03,0.07,0,0,0,0,1,1,1,6,1,1
0.000018,0.000339,0.000057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,0.458824,0.46,0.15,0,0,0,0,0.53,0,1,55,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483366,0.027397,0,0,1,1,0.06,0.06,0,1,0.054902,0.05,0.07,0,0,0,0,1,1,1,29,1,1
0.014674,0.009656,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.031311,0.031311,0,0,1,1,1,0,0,0.960784,0.94902,0.99,0.01,0,0,0,0,0.08,0.08,1,25,5,1
0,0.000006,0.000026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221135,0.377691,0,0,0,0,1,0,0.01,1,1,1,0,0,0,0,0,0,0,3,12,2,0
0,0.000007,0.000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.994129,0,0,0,0,1,0,0,1,1,1,0,0.8,0,0,0,0,0,3,50,2,0
0,0,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,1,1,0,0,1,0,0,1,0.403922,0.4,0.52,0,0,0.31,0.76,0.51,0,1,61,7,1
0,0.000066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291585,0.291585,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2,16,2,1
0.000018,0.000339,0.000057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007828,0.005871,0,0,0.25,0,0.75,0.5,0,1,0.94902,0.95,0.05,0,0,0,0,0.05,0,1,55,2,1
0.140567,0,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.635294,0.64,0.03,0,0,0.33,0.52,0.11,0.08,1,61,2,1
0.000018,0.000339,0.000057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,0.368627,0.37,0.14,0,0,0,0,0.62,0,1,55,2,1
0,0.00001,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277886,0.277886,0,0,0,0,1,0,0,1,0.937255,0.94,0.01,0.16,0,0,0,0,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350294,0.023483,1,1,0,0,0.07,0.09,0,1,0.047059,0.05,0.09,0,0,1,1,0,0,1,20,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148728,0.037182,1,1,0,0,0.25,0.05,0,1,0.156863,0.16,0.04,0.01,0,0.82,0.98,0.02,0,1,19,4,1
0,0.000131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72407,0.72407,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2,16,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02544,0.02544,1,1,0,0,1,0,0,1,0.960784,0.96,0.01,0,0,0.18,0.18,0.56,0.59,1,25,4,1
0.150374,0,0.000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.005871,0,0,0,0.67,1,0,1,1,0.164706,0.16,0.04,0,0,0,0.02,0.08,0.24,1,61,2,1
0.148978,0,0.000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.32549,0.33,0.02,0,0,0.67,0.55,0.01,0.02,1,61,2,1
0,0.000135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996086,0.996086,0,0,0,0,1,0,0,0.635294,0.631373,0.99,0.01,0.99,0,0,0,0,0,2,16,2,1
0.000018,0.000339,0.000057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,0,0,1,0,0,1,0.572549,0.57,0.13,0,0,0,0,0.42,0,1,55,2,1
0,0,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,1,1,0,0,1,0,0,1,0.388235,0.39,0.03,0,0,0.08,0.2,0.11,0.13,1,61,7,1
0,0,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,1,1,0,0,1,0,0,1,0.596078,0.6,0.37,0,0,0.49,0.82,0.36,0.01,1,61,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254403,0.021526,1,1,0,0,0.08,0.05,0,1,0.043137,0.04,0.05,0,0,1,1,0,0,1,3,4,1
0,0.000006,0.000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221135,0.377691,0,0,0,0,1,0,0.01,1,0.996078,1,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322896,0.039139,1,1,0,0,0.12,0.08,0,1,0.078431,0.08,0.09,0,0,1,1,0,0,1,61,4,1
0,0.007115,0.00162,0,0,0,0.019802,0,1,0.001131,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,0.67,0.67,1,0,0,1,1,1,0,0,0,0.01,0.01,0.05,0.05,1,25,2,1
0,0.000068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549902,0.549902,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2,16,2,1
0,0.000006,0.000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44227,0.440313,0,0,0,0,1,0.01,0,1,0.992157,0.99,0.01,0.01,0,0,0,0,0,3,12,2,0
0.139777,0,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.607843,0.61,0.36,0,0,0.49,0.81,0.36,0.01,1,61,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39726,0.003914,0,0,1,1,0.01,0.07,0,1,0.007843,0.01,0.06,0,0,0,0,1,1,1,64,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02544,0.023483,0,0,0,0,0.92,0.15,0,1,0.090196,0.09,0.85,0.16,0,0.04,0,0.77,0,3,50,2,0
0.000018,0.000339,0.000057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,0.807843,0.81,0.13,0,0,0,0,0.18,0,1,55,2,1
